,p_class,sex,age,sib_sp,parch,fare,rank,followers,title_Dr,title_Master,title_Miss,title_Mr,title_Mrs,family_0,family_1,family_2,family_3,family_4,family_5,family_6,family_7,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_N,cabin_T,embarked_Q,embarked_S,passenger_id,predictions
32,0.0763151125404689,0.0254383708468229,0.8394662379451587,0.0254383708468229,0.0508767416936459,0.5233944801733831,0.0254383708468229,0.0763151125404689,0.0,0.0,0.0,0.0,0.0254383708468229,0.0254383708468229,0.0,0.0,0.0254383708468229,0.0254383708468229,0.0254383708468229,0.0254383708468229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0254383708468229,0.0,0.0,0.0254383708468229,924,1
33,0.0688584164801573,0.0229528054933857,0.8327277833000357,0.0229528054933857,0.0459056109867715,0.5382432888198962,0.0229528054933857,0.0688584164801573,0.0,0.0,0.0,0.0,0.0229528054933857,0.0229528054933857,0.0,0.0,0.0229528054933857,0.0229528054933857,0.0229528054933857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229528054933857,0.0,0.0,0.0229528054933857,925,1
34,0.0153554540826426,0.0,0.4606636224792801,0.0153554540826426,0.0,0.8867774732726144,0.0153554540826426,0.0153554540826426,0.0,0.0,0.0,0.0153554540826426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153554540826426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926,1
35,0.1487938311276329,0.0,0.9175619586204028,0.0,0.0,0.3585534546626279,0.0495979437092109,0.0,0.0,0.0,0.0,0.0495979437092109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495979437092109,0.0,0.0,0.0,927,0
36,0.1305282708757603,0.0435094236252534,0.9223997808553732,0.0,0.0,0.3502508601832903,0.0435094236252534,0.0,0.0,0.0,0.0435094236252534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435094236252534,0.0,0.0,0.0435094236252534,928,0
37,0.1303068901313666,0.0434356300437888,0.9121482309195662,0.0,0.0,0.376261145254321,0.0434356300437888,0.0,0.0,0.0,0.0434356300437888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434356300437888,0.0,0.0,0.0434356300437888,929,0
38,0.1111683111720999,0.0,0.9264025931008332,0.0,0.0,0.3520329853783166,0.0370561037240333,0.0,0.0,0.0,0.0,0.0370561037240333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370561037240333,0.0,0.0,0.0370561037240333,930,0
39,0.0456311880079725,0.0,0.5084835383688404,0.0,0.0,0.8593234904869379,0.0152103960026575,0.0,0.0,0.0,0.0,0.0152103960026575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152103960026575,0.0,0.0,0.0152103960026575,931,1
40,0.072378350974234,0.0,0.940918562665042,0.0,0.0241261169914113,0.3236928738386684,0.0241261169914113,0.0241261169914113,0.0,0.0,0.0,0.0241261169914113,0.0,0.0241261169914113,0.0,0.0241261169914113,0.0,0.0,0.0,0.0,0.0241261169914113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241261169914113,0.0,0.0,0.0,932,0
41,0.0233924215035672,0.0,0.7820086508642519,0.0,0.0,0.6210687909197095,0.0233924215035672,0.0,0.0,0.0,0.0,0.0233924215035672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0233924215035672,0.0,0.0,0.0,0.0,0.0,0.0,0.0233924215035672,933,1
42,0.0715987904536635,0.0,0.9785168028667348,0.0,0.0,0.1873501683537528,0.0238662634845545,0.0,0.0,0.0,0.0,0.0238662634845545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238662634845545,0.0,0.0,0.0238662634845545,934,0
43,0.0609144903873172,0.0304572451936586,0.913717355809759,0.0,0.0,0.3959441875175622,0.0304572451936586,0.0,0.0,0.0,0.0,0.0,0.0304572451936586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304572451936586,0.0,0.0,0.0304572451936586,935,1
44,0.0144353447987918,0.0144353447987918,0.649590515945634,0.0144353447987918,0.0,0.7586379976246675,0.0144353447987918,0.0144353447987918,0.0,0.0,0.0,0.0,0.0144353447987918,0.0,0.0144353447987918,0.0144353447987918,0.0144353447987918,0.0144353447987918,0.0,0.0,0.0,0.0,0.0,0.0,0.0144353447987918,0.0,0.0,0.0,0.0,0.0,0.0,0.0144353447987918,936,1
45,0.1133241486783505,0.0,0.9443679056529208,0.0,0.0,0.2993646260919759,0.0377747162261168,0.0,0.0,0.0,0.0,0.0377747162261168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0377747162261168,0.0,0.0,0.0377747162261168,937,0
46,0.0185341291004815,0.0,0.8340358095216689,0.0,0.0,0.5504636342843015,0.0185341291004815,0.0,0.0,0.0,0.0,0.0185341291004815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185341291004815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938,0
47,0.0869427390929827,0.0,0.968831922626138,0.0,0.0,0.2246020759902054,0.0289809130309942,0.0,0.0,0.0,0.0,0.0289809130309942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289809130309942,0.0,0.0289809130309942,0.0,939,0
48,0.0103002926460994,0.0103002926460994,0.6180175587659684,0.0,0.0,0.7858268364684272,0.0103002926460994,0.0,0.0,0.0,0.0,0.0,0.0103002926460994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103002926460994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940,1
49,0.07559745458584,0.0251991515286133,0.90716945503008,0.0,0.0503983030572266,0.400666509304952,0.0251991515286133,0.0503983030572266,0.0,0.0,0.0,0.0,0.0251991515286133,0.0,0.0,0.0251991515286133,0.0251991515286133,0.0251991515286133,0.0,0.0251991515286133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251991515286133,0.0,0.0,0.0251991515286133,941,1
50,0.0154616581754913,0.0,0.3710797962117935,0.0154616581754913,0.0,0.9276994905294836,0.0154616581754913,0.0154616581754913,0.0,0.0,0.0,0.0154616581754913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154616581754913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0154616581754913,942,0
51,0.0644825843724834,0.0,0.8705148890285266,0.0,0.0,0.4846930178234278,0.0322412921862417,0.0,0.0,0.0,0.0,0.0322412921862417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322412921862417,0.0,0.0,0.0,943,0
52,0.0647184801690573,0.0323592400845286,0.6471848016905736,0.0647184801690573,0.0323592400845286,0.7442625219441595,0.0323592400845286,0.097077720253586,0.0,0.0,0.0323592400845286,0.0,0.0,0.0,0.0323592400845286,0.0323592400845286,0.0,0.0,0.0,0.0,0.0323592400845286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323592400845286,0.0,0.0,0.0323592400845286,944,1
53,0.0037796177329191,0.0037796177329191,0.1058292965217367,0.0113388531987575,0.0075592354658383,0.9940394637577415,0.0037796177329191,0.0188980886645958,0.0,0.0,0.0037796177329191,0.0,0.0,0.0,0.0,0.0037796177329191,0.0,0.0037796177329191,0.0037796177329191,0.0,0.0037796177329191,0.0,0.0,0.0037796177329191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037796177329191,945,1
54,0.0540881143596214,0.0,0.9040828315210724,0.0,0.0,0.4213247756157072,0.0270440571798107,0.0,0.0,0.0,0.0,0.0270440571798107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270440571798107,0.0,0.0,0.0,946,0
55,0.0946195413704368,0.0,0.3153984712347895,0.1261593884939158,0.0315398471234789,0.9185980474713245,0.0315398471234789,0.1576992356173947,0.0,0.0315398471234789,0.0,0.0,0.0,0.0,0.0,0.0315398471234789,0.0,0.0315398471234789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0315398471234789,0.0,0.0315398471234789,0.0,947,0
56,0.0831940339045037,0.0,0.9705970622192098,0.0,0.0,0.2189611509677267,0.0277313446348345,0.0,0.0,0.0,0.0,0.0277313446348345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277313446348345,0.0,0.0,0.0277313446348345,948,0
57,0.1136720466937289,0.0,0.9472670557810744,0.0,0.0,0.2898637190690088,0.0378906822312429,0.0,0.0,0.0,0.0,0.0378906822312429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0378906822312429,0.0,0.0,0.0,0.0,0.0378906822312429,949,1
58,0.080299633410968,0.0,0.8948055816428868,0.0267665444703226,0.0,0.430941365972195,0.0267665444703226,0.0267665444703226,0.0,0.0,0.0,0.0267665444703226,0.0,0.0267665444703226,0.0,0.0,0.0,0.0267665444703226,0.0,0.0267665444703226,0.0267665444703226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267665444703226,0.0,0.0,0.0267665444703226,950,0
59,0.0037758265860063,0.0037758265860063,0.13592975709623,0.0,0.0,0.9906825005034268,0.0037758265860063,0.0,0.0,0.0,0.0037758265860063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037758265860063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951,1
60,0.157168550466073,0.0,0.890621785974414,0.0,0.0,0.4136571469233399,0.0523895168220243,0.0,0.0,0.0,0.0,0.0523895168220243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523895168220243,0.0,0.0,0.0523895168220243,952,0
61,0.0573952483723316,0.0,0.9183239739573064,0.0,0.0,0.3874179265132386,0.0286976241861658,0.0,0.0,0.0,0.0,0.0286976241861658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286976241861658,0.0,0.0,0.0286976241861658,953,0
62,0.150553833534941,0.0,0.9033230012096464,0.0,0.0,0.388930736631931,0.0501846111783136,0.0,0.0,0.0,0.0,0.0501846111783136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501846111783136,0.0,0.0,0.0501846111783136,954,0
63,0.1270370567812953,0.0423456855937651,0.9316050830628326,0.0,0.0,0.3271204212118355,0.0423456855937651,0.0,0.0,0.0,0.0423456855937651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423456855937651,0.0,0.0423456855937651,0.0,955,1
64,0.0038058143011525,0.0,0.0494755859149836,0.0076116286023051,0.0076116286023051,0.9985505272649092,0.0038058143011525,0.0152232572046103,0.0,0.0038058143011525,0.0,0.0,0.0,0.0,0.0,0.0038058143011525,0.0038058143011525,0.0,0.0,0.0,0.0038058143011525,0.0,0.0038058143011525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956,1
65,0.0475888636221336,0.0237944318110668,0.8632619861055049,0.0,0.0,0.4996830680324035,0.0237944318110668,0.0,0.0,0.0,0.0,0.0,0.0237944318110668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237944318110668,0.0,0.0,0.0237944318110668,957,1
66,0.149984666231565,0.049994888743855,0.8999079973893904,0.0,0.0,0.3939197273905825,0.049994888743855,0.0,0.0,0.0,0.049994888743855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049994888743855,0.0,0.049994888743855,0.0,958,1
67,0.0157881966850421,0.0,0.7420452441969829,0.0,0.0,0.6694195394457888,0.0157881966850421,0.0,0.0,0.0,0.0,0.0157881966850421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0157881966850421,0.0,0.0,0.0157881966850421,959,0
68,0.0237063428315839,0.0,0.7348966277791017,0.0,0.0,0.6765197585563263,0.0237063428315839,0.0,0.0,0.0,0.0,0.0237063428315839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0237063428315839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960,0
69,0.0037057121441309,0.0037057121441309,0.222342728647855,0.0037057121441309,0.0148228485765236,0.9746022939064314,0.0037057121441309,0.0185285607206545,0.0,0.0,0.0,0.0,0.0037057121441309,0.0,0.0,0.0037057121441309,0.0,0.0037057121441309,0.0037057121441309,0.0,0.0037057121441309,0.0,0.0,0.0037057121441309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037057121441309,961,1
70,0.1176640242946426,0.0392213414315475,0.9413121943571416,0.0,0.0,0.3039653960944936,0.0392213414315475,0.0,0.0,0.0,0.0392213414315475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392213414315475,0.0,0.0392213414315475,0.0,962,1
71,0.1320236791714945,0.0,0.924165754200462,0.0,0.0,0.3474775220007623,0.0440078930571648,0.0,0.0,0.0,0.0,0.0440078930571648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440078930571648,0.0,0.0,0.0440078930571648,963,0
72,0.0990252385295462,0.033008412843182,0.95724397245228,0.0,0.0,0.2615916717822178,0.033008412843182,0.0,0.0,0.0,0.033008412843182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033008412843182,0.0,0.0,0.033008412843182,964,0
73,0.025120452844312,0.0,0.7159329060628933,0.0,0.0,0.6963590492066053,0.025120452844312,0.0,0.0,0.0,0.0,0.025120452844312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025120452844312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965,1
74,0.0046644383747788,0.0046644383747788,0.1632553431172599,0.0,0.0,0.986528716265728,0.0046644383747788,0.0,0.0,0.0,0.0046644383747788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046644383747788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966,1
75,0.0046730757716581,0.0,0.15187496257889,0.0,0.0,0.9883555257056996,0.0046730757716581,0.0,0.0,0.0,0.0,0.0046730757716581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046730757716581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967,0
