p_class,sex,age,sib_sp,parch,fare,rank,followers,title_Dr,title_Master,title_Miss,title_Mr,title_Mrs,family_0,family_1,family_2,family_3,family_4,family_5,family_6,family_7,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_N,cabin_T,embarked_Q,embarked_S
0.07666454632381951,0.0,0.8433100095620146,0.025554848774606505,0.025554848774606505,0.5245132710987985,0.025554848774606505,0.05110969754921301,0.0,0.0,0.0,0.025554848774606505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025554848774606505,0.025554848774606505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025554848774606505,0.0,0.0,0.025554848774606505
0.10325064976322335,0.03441688325440778,0.8260051981057868,0.03441688325440778,0.0,0.5455075995823633,0.03441688325440778,0.03441688325440778,0.0,0.0,0.0,0.0,0.03441688325440778,0.0,0.0,0.0,0.0,0.0,0.03441688325440778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03441688325440778,0.0,0.0,0.03441688325440778
0.09119530390930312,0.030398434636434376,0.15199217318217187,0.1215937385457375,0.06079686927286875,0.954130867151084,0.030398434636434376,0.18239060781860625,0.0,0.0,0.030398434636434376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030398434636434376,0.0,0.030398434636434376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030398434636434376,0.0,0.0,0.030398434636434376
0.052878189563743266,0.0,0.21151275825497307,0.026439094781871633,0.026439094781871633,0.9716367332337825,0.026439094781871633,0.052878189563743266,0.0,0.026439094781871633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026439094781871633,0.026439094781871633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026439094781871633,0.0,0.0,0.026439094781871633
0.01850480079559981,0.0,0.6186154905969017,0.0,0.0,0.7846035537334319,0.01850480079559981,0.0,0.0,0.0,0.0,0.01850480079559981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01850480079559981,0.0,0.0,0.01850480079559981
0.04224383280474875,0.0,0.9927300709115956,0.0,0.0,0.1091299014122676,0.014081277601582917,0.0,0.0,0.0,0.0,0.014081277601582917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014081277601582917,0.0,0.014081277601582917,0.0
0.015076852242647576,0.0,0.8443037255882643,0.0,0.0,0.5352282546139889,0.0,0.0,0.0,0.0,0.0,0.015076852242647576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015076852242647576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07014598339580708,0.0,0.3273479225137663,0.0935279778610761,0.023381994465269024,0.9279729053403644,0.023381994465269024,0.11690997232634512,0.0,0.0,0.0,0.023381994465269024,0.0,0.0,0.0,0.0,0.0,0.0,0.023381994465269024,0.023381994465269024,0.023381994465269024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023381994465269024,0.0,0.0,0.023381994465269024
0.05338405778753405,0.0,0.98760506906938,0.0,0.0,0.14324722172988305,0.017794685929178017,0.0,0.0,0.0,0.0,0.017794685929178017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017794685929178017,0.0,0.0,0.017794685929178017
0.07416513288707649,0.037082566443538245,0.8528990282013796,0.0,0.0,0.5114316316193465,0.037082566443538245,0.0,0.0,0.0,0.0,0.0,0.037082566443538245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037082566443538245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08311548875842982,0.0,0.9696807021816812,0.0,0.0,0.2230265615017867,0.027705162919476604,0.0,0.0,0.0,0.0,0.027705162919476604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027705162919476604,0.0,0.0,0.027705162919476604
0.07182120818091504,0.0,0.9815565118058388,0.0,0.0,0.17057536942967322,0.02394040272697168,0.0,0.0,0.0,0.0,0.02394040272697168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394040272697168,0.0,0.0,0.02394040272697168
0.016578824376733126,0.0,0.8620988675901227,0.0,0.0,0.5056541434903604,0.0,0.0,0.0,0.0,0.0,0.016578824376733126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016578824376733126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016578824376733126
0.0579630069009774,0.0,0.9853711173166159,0.0,0.0,0.15553406851762272,0.019321002300325803,0.0,0.0,0.0,0.0,0.019321002300325803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019321002300325803,0.0,0.0,0.019321002300325803
0.14499350938874125,0.0,0.9666233959249416,0.0,0.0,0.19392881880744142,0.04833116979624708,0.0,0.0,0.0,0.0,0.04833116979624708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04833116979624708,0.0,0.0,0.0
0.08694273909298277,0.0,0.968831922626138,0.0,0.0,0.22460207599020549,0.028980913030994256,0.0,0.0,0.0,0.0,0.028980913030994256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028980913030994256,0.0,0.028980913030994256,0.0
0.0868595705223674,0.0,0.967905147520914,0.0,0.0,0.2286085989768362,0.028953190174122467,0.0,0.0,0.0,0.0,0.028953190174122467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028953190174122467,0.0,0.0,0.028953190174122467
0.016165735110667608,0.0,0.5404205247496181,0.0,0.0,0.8406182257547157,0.016165735110667608,0.0,0.0,0.0,0.0,0.016165735110667608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016165735110667608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016165735110667608
0.08742228201351607,0.0,0.9741756292372806,0.0,0.0,0.19985607891109908,0.029140760671172022,0.0,0.0,0.0,0.0,0.029140760671172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029140760671172022,0.0,0.029140760671172022,0.0
0.16308784526628461,0.054362615088761536,0.7610766112426615,0.054362615088761536,0.0,0.6111282100433305,0.054362615088761536,0.054362615088761536,0.0,0.0,0.054362615088761536,0.0,0.0,0.0,0.0,0.0,0.0,0.054362615088761536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054362615088761536,0.0,0.0,0.0
0.01642485224780716,0.0,0.410621306195179,0.01642485224780716,0.0,0.9106217308672502,0.01642485224780716,0.01642485224780716,0.0,0.0,0.0,0.01642485224780716,0.0,0.0,0.0,0.0,0.0,0.01642485224780716,0.0,0.0,0.01642485224780716,0.0,0.0,0.0,0.0,0.01642485224780716,0.0,0.0,0.0,0.0,0.0,0.0
0.05608299644928126,0.01869433214976042,0.841244946739219,0.01869433214976042,0.07477732859904168,0.5215718669783157,0.01869433214976042,0.0934716607488021,0.0,0.0,0.0,0.0,0.01869433214976042,0.0,0.0,0.0,0.0,0.01869433214976042,0.0,0.01869433214976042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01869433214976042,0.0,0.0,0.01869433214976042
0.09683265337921954,0.0,0.8069387781601628,0.03227755112640651,0.0,0.574540410050036,0.03227755112640651,0.03227755112640651,0.0,0.0,0.0,0.03227755112640651,0.0,0.0,0.0,0.0,0.0,0.03227755112640651,0.0,0.03227755112640651,0.03227755112640651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03227755112640651,0.0,0.0,0.03227755112640651
0.13695837268805758,0.0,0.9130558179203838,0.045652790896019195,0.0,0.3617983678509521,0.045652790896019195,0.045652790896019195,0.0,0.0,0.0,0.045652790896019195,0.0,0.0,0.0,0.0,0.0,0.045652790896019195,0.045652790896019195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045652790896019195,0.0,0.0,0.045652790896019195
0.014818632781604467,0.0,0.9187552324594769,0.0,0.0,0.3934347003515986,0.014818632781604467,0.0,0.0,0.0,0.0,0.014818632781604467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014818632781604467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014818632781604467
0.07527099294949814,0.0,0.8656164189192286,0.0,0.0,0.48926145417173794,0.03763549647474907,0.0,0.0,0.0,0.0,0.03763549647474907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763549647474907,0.0,0.0,0.03763549647474907
0.10227871757637463,0.034092905858791545,0.9546013640461632,0.0,0.0,0.26919076607984627,0.034092905858791545,0.0,0.0,0.0,0.034092905858791545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034092905858791545,0.0,0.0,0.034092905858791545
0.13111786673304213,0.04370595557768071,0.9265662582468309,0.0,0.0,0.3387211557270255,0.04370595557768071,0.0,0.0,0.0,0.04370595557768071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370595557768071,0.0,0.04370595557768071,0.0
0.12478354962115545,0.0,0.9150793638884733,0.0,0.0,0.37435064886346636,0.04159451654038515,0.0,0.0,0.0,0.0,0.04159451654038515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04159451654038515,0.0,0.0,0.04159451654038515
0.13724516252566474,0.0,0.9149677501710982,0.0,0.0,0.3682745194438671,0.04574838750855491,0.0,0.0,0.0,0.0,0.04574838750855491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04574838750855491,0.0,0.0,0.04574838750855491
0.06493490331597769,0.0,0.9848460336256617,0.0,0.0,0.15638489215264628,0.021644967771992565,0.0,0.0,0.0,0.0,0.021644967771992565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021644967771992565,0.0,0.0,0.0
0.09898443282878996,0.04949221641439498,0.8413676790447148,0.0,0.0,0.5196682723511473,0.04949221641439498,0.0,0.0,0.0,0.04949221641439498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04949221641439498,0.0,0.0,0.04949221641439498
0.06648224953145336,0.0,0.8975103686746204,0.0,0.0,0.43213462195444685,0.0,0.0,0.0,0.0,0.0,0.03324112476572668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03324112476572668,0.0,0.0,0.03324112476572668
0.010798197931135393,0.010798197931135393,0.356340531727468,0.0,0.0,0.9340441210432114,0.0,0.0,0.0,0.0,0.0,0.0,0.010798197931135393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010798197931135393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010798197931135393
0.07636577660164105,0.025455258867213684,0.9235167917025126,0.025455258867213684,0.0,0.3680397692798356,0.025455258867213684,0.025455258867213684,0.0,0.0,0.0,0.0,0.025455258867213684,0.0,0.0,0.0,0.0,0.025455258867213684,0.025455258867213684,0.0,0.025455258867213684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025455258867213684,0.0,0.0,0.0
0.054574779454381814,0.027287389727190907,0.6003225739982,0.027287389727190907,0.027287389727190907,0.7913343020885363,0.027287389727190907,0.054574779454381814,0.0,0.0,0.0,0.0,0.027287389727190907,0.0,0.0,0.0,0.0,0.027287389727190907,0.027287389727190907,0.027287389727190907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027287389727190907,0.0,0.0,0.027287389727190907
0.15318039475978926,0.05106013158659642,0.9190823685587355,0.0,0.0,0.3446558882095258,0.05106013158659642,0.0,0.0,0.0,0.05106013158659642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05106013158659642,0.0,0.05106013158659642,0.0
0.09593910950110797,0.0,0.9593910950110797,0.0,0.0,0.25743661049463973,0.03197970316703599,0.0,0.0,0.0,0.0,0.03197970316703599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03197970316703599,0.0,0.0,0.03197970316703599
0.045631188007972515,0.0,0.5084835383688404,0.0,0.0,0.8593234904869379,0.015210396002657505,0.0,0.0,0.0,0.0,0.015210396002657505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015210396002657505,0.0,0.0,0.015210396002657505
0.08210229740811006,0.027367432469370023,0.7936555416117307,0.0,0.10946972987748009,0.5767686392919732,0.027367432469370023,0.10946972987748009,0.0,0.0,0.0,0.0,0.027367432469370023,0.0,0.0,0.0,0.0,0.027367432469370023,0.027367432469370023,0.027367432469370023,0.027367432469370023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027367432469370023,0.0,0.0,0.027367432469370023
0.004381095284030964,0.004381095284030964,0.07885971511255736,0.004381095284030964,0.0,0.9968087044991453,0.004381095284030964,0.004381095284030964,0.0,0.0,0.0,0.0,0.004381095284030964,0.0,0.0,0.0,0.004381095284030964,0.0,0.0,0.0,0.0,0.0,0.0,0.004381095284030964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14392990593217742,0.0,0.9115560709037903,0.0,0.0,0.37301833954089314,0.0479766353107258,0.0,0.0,0.0,0.0,0.0479766353107258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479766353107258,0.0,0.0,0.0479766353107258
0.10920371196088433,0.0,0.9464321703276641,0.03640123732029477,0.0,0.2859025981610592,0.03640123732029477,0.03640123732029477,0.0,0.0,0.0,0.03640123732029477,0.0,0.0,0.0,0.0,0.03640123732029477,0.0,0.0,0.0,0.03640123732029477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03640123732029477,0.0,0.0,0.03640123732029477
0.13052827087576035,0.04350942362525345,0.9223997808553731,0.0,0.0,0.3502508601832903,0.04350942362525345,0.0,0.0,0.0,0.04350942362525345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04350942362525345,0.0,0.0,0.04350942362525345
0.10928652414071549,0.0,0.655719144844293,0.0364288413802385,0.0364288413802385,0.7363179563980706,0.0364288413802385,0.072857682760477,0.0,0.0,0.0,0.0364288413802385,0.0,0.0,0.0,0.0,0.0364288413802385,0.0,0.0,0.0364288413802385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364288413802385,0.0,0.0,0.0364288413802385
0.014943693634945607,0.0,0.6276351326677155,0.014943693634945607,0.0,0.7770720690171716,0.014943693634945607,0.014943693634945607,0.0,0.0,0.0,0.014943693634945607,0.0,0.0,0.0,0.0,0.014943693634945607,0.0,0.0,0.014943693634945607,0.014943693634945607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014943693634945607,0.0,0.0,0.014943693634945607
0.13373015960759796,0.0,0.8915343973839863,0.0,0.0,0.4234788387573935,0.04457671986919932,0.0,0.0,0.0,0.0,0.04457671986919932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04457671986919932,0.0,0.0,0.04457671986919932
0.08694980831705763,0.0,0.9689106973464121,0.0,0.0,0.22425804728441112,0.02898326943901921,0.0,0.0,0.0,0.0,0.02898326943901921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02898326943901921,0.0,0.02898326943901921,0.0
0.06796276660305849,0.03398138330152924,0.6116648994275263,0.0,0.03398138330152924,0.7815718159351726,0.03398138330152924,0.03398138330152924,0.0,0.0,0.03398138330152924,0.0,0.0,0.0,0.0,0.0,0.03398138330152924,0.0,0.03398138330152924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03398138330152924,0.0,0.0,0.03398138330152924
0.13171044729024156,0.0,0.921973131031691,0.0,0.0,0.35342303356214827,0.04390348243008052,0.0,0.0,0.0,0.0,0.04390348243008052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04390348243008052,0.0,0.0,0.04390348243008052
0.06478559006101384,0.03239279503050692,0.9069982608541938,0.0,0.0,0.40976885713591255,0.03239279503050692,0.0,0.0,0.0,0.0,0.0,0.03239279503050692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03239279503050692,0.0,0.0,0.03239279503050692
0.004636215649665267,0.004636215649665267,0.19935727293560648,0.0,0.004636215649665267,0.9798062248611333,0.004636215649665267,0.004636215649665267,0.0,0.0,0.0,0.0,0.004636215649665267,0.0,0.0,0.0,0.004636215649665267,0.0,0.004636215649665267,0.0,0.004636215649665267,0.0,0.004636215649665267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004636215649665267
0.004334872551232803,0.004334872551232803,0.16472515694684653,0.0,0.0,0.9862918772192436,0.004334872551232803,0.0,0.0,0.0,0.004334872551232803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004334872551232803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2466398391857469,0.08221327972858229,0.08221327972858229,0.08221327972858229,0.08221327972858229,0.9153051072022254,0.08221327972858229,0.16442655945716458,0.0,0.0,0.08221327972858229,0.0,0.0,0.0,0.0,0.0,0.08221327972858229,0.0,0.08221327972858229,0.08221327972858229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08221327972858229,0.0,0.0,0.08221327972858229
0.0205349513100005,0.0,0.82139805240002,0.0,0.0,0.5692452782742619,0.0,0.0,0.0,0.0,0.0,0.0205349513100005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0205349513100005,0.0,0.0,0.0
0.04815728555597122,0.0,0.41736314148508397,0.0,0.0,0.9068947911043465,0.016052428518657076,0.0,0.0,0.0,0.0,0.016052428518657076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016052428518657076,0.0,0.0,0.016052428518657076
0.08139157665907956,0.0,0.9069734692376765,0.0,0.0,0.4096709358507004,0.02713052555302652,0.0,0.0,0.0,0.0,0.02713052555302652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02713052555302652,0.0,0.0,0.02713052555302652
0.04654940641157277,0.0,0.7913399089967371,0.023274703205786385,0.0,0.6051422833504461,0.023274703205786385,0.023274703205786385,0.0,0.0,0.0,0.023274703205786385,0.0,0.0,0.0,0.0,0.023274703205786385,0.0,0.023274703205786385,0.023274703205786385,0.023274703205786385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023274703205786385,0.0,0.0,0.023274703205786385
0.06817213488748615,0.0,0.028291435978306752,0.0,0.06817213488748615,0.9884959558685492,0.034086067443743075,0.06817213488748615,0.0,0.034086067443743075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034086067443743075,0.034086067443743075,0.034086067443743075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034086067443743075,0.0,0.0,0.034086067443743075
0.0607674783858716,0.020255826128623866,0.9520238280453217,0.020255826128623866,0.0,0.29370947886504606,0.020255826128623866,0.020255826128623866,0.0,0.0,0.0,0.0,0.020255826128623866,0.0,0.0,0.0,0.020255826128623866,0.020255826128623866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020255826128623866,0.0,0.0,0.020255826128623866
0.08677019049843812,0.0,0.9669091561209288,0.0,0.0,0.2328333445041423,0.028923396832812708,0.0,0.0,0.0,0.0,0.028923396832812708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028923396832812708,0.0,0.0,0.028923396832812708
0.08732348282678308,0.0,0.9730746769664528,0.0,0.0,0.20521018464294022,0.029107827608927692,0.0,0.0,0.0,0.0,0.029107827608927692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029107827608927692,0.0,0.0,0.029107827608927692
0.038289585561226455,0.0,0.4266736151039335,0.1021055614966039,0.025526390374150974,0.8876802252611,0.012763195187075487,0.12763195187075485,0.0,0.0,0.0,0.012763195187075487,0.0,0.0,0.0,0.0,0.012763195187075487,0.012763195187075487,0.0,0.0,0.012763195187075487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012763195187075487,0.0,0.0,0.012763195187075487
0.09109918377217763,0.0,0.8654422458356874,0.0,0.0,0.48889895291068663,0.030366394590725872,0.0,0.0,0.0,0.0,0.030366394590725872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030366394590725872,0.0,0.0,0.030366394590725872
0.07867372576486599,0.0,0.904747846295959,0.0,0.0,0.4130370602655465,0.0,0.0,0.039336862882432995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039336862882432995,0.0,0.0,0.039336862882432995
0.007218841084919225,0.007218841084919225,0.2618995545608695,0.007218841084919225,0.0,0.9647981109994545,0.007218841084919225,0.007218841084919225,0.0,0.0,0.0,0.0,0.007218841084919225,0.0,0.0,0.0,0.007218841084919225,0.007218841084919225,0.0,0.007218841084919225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007218841084919225,0.0,0.0,0.007218841084919225
0.07188561316913464,0.03594280658456732,0.28754245267653855,0.0,0.07188561316913464,0.9434986728448921,0.03594280658456732,0.07188561316913464,0.0,0.0,0.03594280658456732,0.0,0.0,0.0,0.0,0.0,0.03594280658456732,0.03594280658456732,0.0,0.03594280658456732,0.03594280658456732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594280658456732,0.0,0.0,0.03594280658456732
0.014818632781604467,0.0,0.9187552324594769,0.0,0.0,0.3934347003515986,0.014818632781604467,0.0,0.0,0.0,0.0,0.014818632781604467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014818632781604467,0.0,0.0,0.014818632781604467
0.08726587384514743,0.0,0.9724327208810929,0.0,0.0,0.21028748506711326,0.029088624615049144,0.0,0.0,0.0,0.0,0.029088624615049144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029088624615049144,0.0,0.0,0.0
